scenario,run,seed,coupon_target_annual,bond_term_ticks,tick,num_pools,num_assets,transactions_per_tick,swap_volume_usd_tick,route_success_rate_tick,repayment_volume_usd,loan_issuance_volume_usd,debt_outstanding_usd,fee_pool_cumulative_usd,fee_clc_cumulative_usd,claims_unpaid_usd_tick,household_cash_stress_ratio,stable_liquidity_leakage_ratio_tick,expected_cash_return_coverage,expected_voucher_return_coverage,expected_verified_report_exposure,strong_pool_share,moderate_pool_share,weak_pool_share,potential_nodes,potential_edges,potential_component_count,potential_largest_component_share,potential_avg_degree,potential_edge_top_share,potential_edge_hhi,realized_nodes,realized_edges,realized_component_count,realized_largest_component_share,realized_avg_degree,realized_edge_top_share,realized_edge_hhi
mutual_aid_only,2,103,0.0,52,44,120,122,140,27176.983489764974,0.8860759493670886,0.0,0.0,0.0,0.0,0.0,0.0,0.30833333333333335,0.7288979034858011,0.12955106666666666,0.5828197186917234,758.7124034889143,0.23333333333333334,0.16666666666666666,0.6,120,2517,1,1.0,41.95,0.0007249003262051468,0.0004260333015373851,120,590,1,1.0,9.833333333333334,0.013900380605659441,0.0055923611492013124
mutual_aid_only,2,103,0.0,52,48,120,122,140,35649.85964767539,0.9150326797385621,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.7291512672946465,0.12955106666666666,0.5828197186917234,782.789170380899,0.23333333333333334,0.16666666666666666,0.6,120,2518,1,1.0,41.96666666666667,0.0007246376811594203,0.00042585591262339845,120,590,1,1.0,9.833333333333334,0.013933060729971225,0.005716633834950217
mutual_aid_only,2,103,0.0,52,52,120,122,140,39709.02576669027,0.9210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.25833333333333336,0.7290546465875499,0.12955106666666666,0.5828197186917234,807.5219305702637,0.23333333333333334,0.16666666666666666,0.6,120,2518,1,1.0,41.96666666666667,0.0007246376811594203,0.00042585591262339845,120,590,1,1.0,9.833333333333334,0.013821024710316907,0.005834054736548977
mutual_aid_only,1,100102,0.06,52,4,120,122,113,15508.342105409924,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.6528387336683343,0.13274258333333333,0.5958237929945553,142.48138128605694,0.19166666666666668,0.24166666666666667,0.5666666666666667,120,1218,1,1.0,20.3,0.0016246953696181965,0.0008295053125954804,120,217,16,0.875,3.6166666666666667,0.016483516483516484,0.006188866078975969
mutual_aid_only,1,100102,0.06,52,8,120,122,133,22808.333344924817,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.7075059097353512,0.13274258333333333,0.5958237929945553,321.265427065789,0.19166666666666668,0.24166666666666667,0.5666666666666667,120,1439,1,1.0,23.983333333333334,0.0013596193065941536,0.0007093866878388938,120,499,2,0.9916666666666667,8.316666666666666,0.00942507068803016,0.0031100068311775294
mutual_aid_only,1,100102,0.06,52,12,120,122,133,13161.097745141644,0.8492063492063492,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.7258421921481897,0.13274258333333333,0.5958237929945553,406.78639428392233,0.19166666666666668,0.24166666666666667,0.5666666666666667,120,1655,1,1.0,27.583333333333332,0.0011689070718877848,0.0006227111607397521,120,576,1,1.0,9.6,0.008160703075957313,0.003216756927376481
mutual_aid_only,1,100102,0.06,52,16,120,122,147,25093.599543475284,0.8855421686746988,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.7226877941605674,0.13274258333333333,0.5958237929945553,466.42517743713523,0.19166666666666668,0.24166666666666667,0.5666666666666667,120,1857,1,1.0,30.95,0.0010251153254741158,0.0005619481499715873,120,589,1,1.0,9.816666666666666,0.008824895494658615,0.0036581453761685323
mutual_aid_only,1,100102,0.06,52,20,120,122,138,27928.951664452023,0.9019607843137255,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.7281666502600812,0.13274258333333333,0.5958237929945553,512.8845464118272,0.19166666666666668,0.24166666666666667,0.5666666666666667,120,2063,1,1.0,34.38333333333333,0.0009149130832570906,0.0005089360975483176,120,591,1,1.0,9.85,0.009919177075679648,0.004135352349835693
mutual_aid_only,1,100102,0.06,52,24,120,122,140,24816.898146534677,0.9271523178807947,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.7283222595289791,0.13274258333333333,0.5958237929945553,551.2440786113686,0.19166666666666668,0.24166666666666667,0.5666666666666667,120,2237,1,1.0,37.28333333333333,0.0008333333333333334,0.000473263888888889,120,591,1,1.0,9.85,0.009451219512195122,0.004497137120761451
mutual_aid_only,1,100102,0.06,52,28,120,122,142,25409.200776211914,0.9793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.4083333333333333,0.7280572597342533,0.13274258333333333,0.5958237929945553,584.5911328637909,0.19166666666666668,0.24166666666666667,0.5666666666666667,120,2381,1,1.0,39.68333333333333,0.000779423226812159,0.00044590541580680025,120,591,1,1.0,9.85,0.011177540940992981,0.004841882537336457
mutual_aid_only,1,100102,0.06,52,32,120,122,141,22870.551932419123,0.986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.7283163552451422,0.13274258333333333,0.5958237929945553,612.8384588714528,0.19166666666666668,0.24166666666666667,0.5666666666666667,120,2468,1,1.0,41.13333333333333,0.0007471049682480389,0.00043188081373322386,120,591,1,1.0,9.85,0.011559383499546692,0.00510085820506013
mutual_aid_only,1,100102,0.06,52,36,120,122,142,30167.30404188243,0.993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.7283468024086023,0.13274258333333333,0.5958237929945553,638.4972506057101,0.19166666666666668,0.24166666666666667,0.5666666666666667,120,2510,1,1.0,41.833333333333336,0.0007309941520467836,0.0004258789029102971,120,591,1,1.0,9.85,0.011651265568501407,0.005305868924916882
