scenario,coupon_target_annual,bond_term_ticks,tick,metric,mean,p05,p50,p95,n
mutual_aid_only,0.12,52,24,potential_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,24,realized_avg_degree,10.266666666666666,10.086666666666666,10.266666666666666,10.446666666666667,2
mutual_aid_only,0.12,52,24,realized_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,24,repayment_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,24,route_success_rate_tick,0.9296579544499538,0.9156651819480628,0.9296579544499538,0.9436507269518447,2
mutual_aid_only,0.12,52,24,swap_volume_usd_tick,28166.44143093653,20316.04785661419,28166.44143093653,36016.83500525887,2
mutual_aid_only,0.12,52,24,transactions_per_tick,143.5,138.54999999999998,143.5,148.45,2
mutual_aid_only,0.12,52,28,bond_annualized_fee_yield,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,28,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,28,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,28,bond_cumulative_fee_return_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,28,debt_outstanding_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,28,expected_cash_return_coverage,0.1343793,0.12940258500000001,0.1343793,0.13935601500000003,2
mutual_aid_only,0.12,52,28,expected_verified_report_exposure,650.787265601314,634.9053176776508,650.787265601314,666.6692135249771,2
mutual_aid_only,0.12,52,28,expected_voucher_return_coverage,0.5898415536515804,0.5858293373628566,0.5898415536515804,0.5938537699403044,2
mutual_aid_only,0.12,52,28,fee_pool_cumulative_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,28,household_cash_stress_ratio,0.37916666666666665,0.36041666666666666,0.37916666666666665,0.3979166666666667,2
mutual_aid_only,0.12,52,28,loan_issuance_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,28,potential_avg_degree,39.28333333333333,39.02833333333333,39.28333333333333,39.53833333333334,2
mutual_aid_only,0.12,52,28,potential_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,28,realized_avg_degree,10.266666666666666,10.086666666666666,10.266666666666666,10.446666666666667,2
mutual_aid_only,0.12,52,28,realized_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,28,repayment_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,28,route_success_rate_tick,0.8902521896707943,0.8791414980368468,0.8902521896707943,0.9013628813047418,2
mutual_aid_only,0.12,52,28,swap_volume_usd_tick,22148.217583176072,19021.879100831713,22148.217583176072,25274.556065520428,2
mutual_aid_only,0.12,52,28,transactions_per_tick,145.0,139.6,145.0,150.4,2
mutual_aid_only,0.12,52,32,bond_annualized_fee_yield,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,32,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,32,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,32,bond_cumulative_fee_return_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,32,debt_outstanding_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,32,expected_cash_return_coverage,0.1343793,0.12940258500000001,0.1343793,0.13935601500000003,2
mutual_aid_only,0.12,52,32,expected_verified_report_exposure,685.2823692321849,668.6432023607772,685.2823692321849,701.9215361035924,2
mutual_aid_only,0.12,52,32,expected_voucher_return_coverage,0.5898415536515804,0.5858293373628566,0.5898415536515804,0.5938537699403044,2
mutual_aid_only,0.12,52,32,fee_pool_cumulative_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,32,household_cash_stress_ratio,0.42500000000000004,0.34249999999999997,0.42500000000000004,0.5075000000000001,2
mutual_aid_only,0.12,52,32,loan_issuance_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,32,potential_avg_degree,40.68333333333334,40.548333333333325,40.68333333333334,40.818333333333335,2
mutual_aid_only,0.12,52,32,potential_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,32,realized_avg_degree,10.266666666666666,10.086666666666666,10.266666666666666,10.446666666666667,2
mutual_aid_only,0.12,52,32,realized_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,32,repayment_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,32,route_success_rate_tick,0.9417005782822874,0.932679374598415,0.9417005782822874,0.9507217819661598,2
mutual_aid_only,0.12,52,32,swap_volume_usd_tick,32100.167594580143,26482.883881781603,32100.167594580143,37717.45130737868,2
mutual_aid_only,0.12,52,32,transactions_per_tick,144.0,138.6,144.0,149.4,2
mutual_aid_only,0.12,52,36,bond_annualized_fee_yield,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,36,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,36,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,36,bond_cumulative_fee_return_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,36,debt_outstanding_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,36,expected_cash_return_coverage,0.1343793,0.12940258500000001,0.1343793,0.13935601500000003,2
mutual_aid_only,0.12,52,36,expected_verified_report_exposure,717.4805505516707,698.8115307167653,717.4805505516707,736.1495703865761,2
mutual_aid_only,0.12,52,36,expected_voucher_return_coverage,0.5898415536515804,0.5858293373628566,0.5898415536515804,0.5938537699403044,2
mutual_aid_only,0.12,52,36,fee_pool_cumulative_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,36,household_cash_stress_ratio,0.35833333333333334,0.3358333333333333,0.35833333333333334,0.38083333333333336,2
mutual_aid_only,0.12,52,36,loan_issuance_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,36,potential_avg_degree,41.425,41.2825,41.425,41.5675,2
mutual_aid_only,0.12,52,36,potential_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,36,realized_avg_degree,10.266666666666666,10.086666666666666,10.266666666666666,10.446666666666667,2
mutual_aid_only,0.12,52,36,realized_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,36,repayment_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,36,route_success_rate_tick,0.9453597275436356,0.9334248616432524,0.9453597275436356,0.9572945934440187,2
mutual_aid_only,0.12,52,36,swap_volume_usd_tick,27708.525392865013,27387.415985779386,27708.525392865013,28029.63479995064,2
mutual_aid_only,0.12,52,36,transactions_per_tick,145.0,139.6,145.0,150.4,2
mutual_aid_only,0.12,52,40,bond_annualized_fee_yield,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,40,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,40,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,40,bond_cumulative_fee_return_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,40,debt_outstanding_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,40,expected_cash_return_coverage,0.1343793,0.12940258500000001,0.1343793,0.13935601500000003,2
mutual_aid_only,0.12,52,40,expected_verified_report_exposure,747.0524215015864,727.0958584053287,747.0524215015864,767.0089845978439,2
mutual_aid_only,0.12,52,40,expected_voucher_return_coverage,0.5898415536515804,0.5858293373628566,0.5898415536515804,0.5938537699403044,2
mutual_aid_only,0.12,52,40,fee_pool_cumulative_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,40,household_cash_stress_ratio,0.3458333333333333,0.33458333333333334,0.3458333333333333,0.3570833333333333,2
mutual_aid_only,0.12,52,40,loan_issuance_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,40,potential_avg_degree,41.625,41.482499999999995,41.625,41.7675,2
mutual_aid_only,0.12,52,40,potential_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,40,realized_avg_degree,10.266666666666666,10.086666666666666,10.266666666666666,10.446666666666667,2
mutual_aid_only,0.12,52,40,realized_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,40,repayment_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,40,route_success_rate_tick,0.911664554957238,0.9035041178333861,0.911664554957238,0.9198249920810896,2
mutual_aid_only,0.12,52,40,swap_volume_usd_tick,26386.483212778374,18841.816991137883,26386.483212778374,33931.14943441887,2
mutual_aid_only,0.12,52,40,transactions_per_tick,145.0,139.6,145.0,150.4,2
mutual_aid_only,0.12,52,44,bond_annualized_fee_yield,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,44,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,44,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,44,bond_cumulative_fee_return_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,44,debt_outstanding_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,44,expected_cash_return_coverage,0.1343793,0.12940258500000001,0.1343793,0.13935601500000003,2
mutual_aid_only,0.12,52,44,expected_verified_report_exposure,774.9878152627524,753.5005372086264,774.9878152627524,796.4750933168783,2
mutual_aid_only,0.12,52,44,expected_voucher_return_coverage,0.5898415536515804,0.5858293373628566,0.5898415536515804,0.5938537699403044,2
mutual_aid_only,0.12,52,44,fee_pool_cumulative_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,44,household_cash_stress_ratio,0.3625,0.33625,0.3625,0.38875,2
mutual_aid_only,0.12,52,44,loan_issuance_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,44,potential_avg_degree,41.69166666666666,41.534166666666664,41.69166666666666,41.84916666666667,2
mutual_aid_only,0.12,52,44,potential_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,44,realized_avg_degree,10.266666666666666,10.086666666666666,10.266666666666666,10.446666666666667,2
mutual_aid_only,0.12,52,44,realized_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,44,repayment_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,44,route_success_rate_tick,0.9408332631224197,0.9127580251074227,0.9408332631224197,0.9689085011374167,2
mutual_aid_only,0.12,52,44,swap_volume_usd_tick,30358.667025859737,27675.132886878517,30358.667025859737,33042.20116484095,2
mutual_aid_only,0.12,52,44,transactions_per_tick,145.0,139.6,145.0,150.4,2
mutual_aid_only,0.12,52,48,bond_annualized_fee_yield,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,48,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,48,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,48,bond_cumulative_fee_return_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,48,debt_outstanding_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,48,expected_cash_return_coverage,0.1343793,0.12940258500000001,0.1343793,0.13935601500000003,2
mutual_aid_only,0.12,52,48,expected_verified_report_exposure,800.0880913683618,777.7272169699345,800.0880913683618,822.4489657667892,2
mutual_aid_only,0.12,52,48,expected_voucher_return_coverage,0.5898415536515804,0.5858293373628566,0.5898415536515804,0.5938537699403044,2
mutual_aid_only,0.12,52,48,fee_pool_cumulative_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,48,household_cash_stress_ratio,0.44166666666666665,0.3366666666666666,0.44166666666666665,0.5466666666666666,2
mutual_aid_only,0.12,52,48,loan_issuance_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,48,potential_avg_degree,41.69166666666666,41.534166666666664,41.69166666666666,41.84916666666667,2
mutual_aid_only,0.12,52,48,potential_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,48,realized_avg_degree,10.266666666666666,10.086666666666666,10.266666666666666,10.446666666666667,2
mutual_aid_only,0.12,52,48,realized_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,48,repayment_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,48,route_success_rate_tick,0.9118241235888295,0.9088294711824123,0.9118241235888295,0.9148187759952466,2
mutual_aid_only,0.12,52,48,swap_volume_usd_tick,22475.155446783836,20523.40642636702,22475.155446783836,24426.904467200657,2
mutual_aid_only,0.12,52,48,transactions_per_tick,145.0,139.6,145.0,150.4,2
mutual_aid_only,0.12,52,52,bond_annualized_fee_yield,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,52,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,52,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,52,bond_cumulative_fee_return_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,52,debt_outstanding_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,52,expected_cash_return_coverage,0.1343793,0.12940258500000001,0.1343793,0.13935601500000003,2
mutual_aid_only,0.12,52,52,expected_verified_report_exposure,822.9703031325423,799.6625332070555,822.9703031325423,846.2780730580291,2
mutual_aid_only,0.12,52,52,expected_voucher_return_coverage,0.5898415536515804,0.5858293373628566,0.5898415536515804,0.5938537699403044,2
mutual_aid_only,0.12,52,52,fee_pool_cumulative_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,52,household_cash_stress_ratio,0.35416666666666663,0.34291666666666665,0.35416666666666663,0.3654166666666666,2
mutual_aid_only,0.12,52,52,loan_issuance_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,52,potential_avg_degree,41.69166666666666,41.534166666666664,41.69166666666666,41.84916666666667,2
mutual_aid_only,0.12,52,52,potential_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,52,realized_avg_degree,10.266666666666666,10.086666666666666,10.266666666666666,10.446666666666667,2
mutual_aid_only,0.12,52,52,realized_largest_component_share,1.0,1.0,1.0,1.0,2
mutual_aid_only,0.12,52,52,repayment_volume_usd,0.0,0.0,0.0,0.0,2
mutual_aid_only,0.12,52,52,route_success_rate_tick,0.9216904029778281,0.9059414953876032,0.9216904029778281,0.9374393105680531,2
mutual_aid_only,0.12,52,52,swap_volume_usd_tick,25196.611674429547,25007.987222847936,25196.611674429547,25385.236126011157,2
mutual_aid_only,0.12,52,52,transactions_per_tick,145.0,139.6,145.0,150.4,2
regenbond_lp_injection,0.0,52,4,bond_annualized_fee_yield,0.03047930002996004,0.02924128143653746,0.03047930002996004,0.03171731862338262,2
regenbond_lp_injection,0.0,52,4,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
regenbond_lp_injection,0.0,52,4,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
regenbond_lp_injection,0.0,52,4,bond_cumulative_fee_return_usd,937.8246163064629,899.731736508845,937.8246163064629,975.9174961040808,2
regenbond_lp_injection,0.0,52,4,debt_outstanding_usd,100081.13510544485,82038.87569057019,100081.13510544485,118123.3945203195,2
regenbond_lp_injection,0.0,52,4,expected_cash_return_coverage,0.133663376,0.1305346808,0.133663376,0.13679207120000003,2
regenbond_lp_injection,0.0,52,4,expected_verified_report_exposure,194.448093728861,192.19719084525642,194.448093728861,196.69899661246558,2
regenbond_lp_injection,0.0,52,4,expected_voucher_return_coverage,0.5855509125752646,0.5810007635212772,0.5855509125752646,0.590101061629252,2
regenbond_lp_injection,0.0,52,4,fee_pool_cumulative_usd,1812.705195434023,1716.0300485533353,1812.705195434023,1909.3803423147103,2
regenbond_lp_injection,0.0,52,4,household_cash_stress_ratio,0.312,0.2832,0.312,0.3408,2
regenbond_lp_injection,0.0,52,4,loan_issuance_volume_usd,221.02934400868642,160.2197550723891,221.02934400868642,281.8389329449837,2
regenbond_lp_injection,0.0,52,4,potential_avg_degree,25.096,24.455199999999998,25.096,25.7368,2
regenbond_lp_injection,0.0,52,4,potential_largest_component_share,0.992,0.9919999999999999,0.992,0.992,2
regenbond_lp_injection,0.0,52,4,realized_avg_degree,6.008,6.000799999999999,6.008,6.0152,2
regenbond_lp_injection,0.0,52,4,realized_largest_component_share,0.94,0.9148,0.94,0.9652000000000001,2
regenbond_lp_injection,0.0,52,4,repayment_volume_usd,1626.565578774064,621.9988553296447,1626.565578774064,2631.132302218483,2
regenbond_lp_injection,0.0,52,4,route_success_rate_tick,0.775,0.7705,0.775,0.7795000000000001,2
regenbond_lp_injection,0.0,52,4,swap_volume_usd_tick,215924.74651643648,181003.30340173127,215924.74651643648,250846.18963114166,2
regenbond_lp_injection,0.0,52,4,transactions_per_tick,205.5,196.05,205.5,214.95,2
regenbond_lp_injection,0.0,52,8,bond_annualized_fee_yield,0.07185085028820122,0.06348430795872027,0.07185085028820122,0.08021739261768215,2
regenbond_lp_injection,0.0,52,8,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
regenbond_lp_injection,0.0,52,8,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
regenbond_lp_injection,0.0,52,8,bond_cumulative_fee_return_usd,4421.590786966229,3906.726643613556,4421.590786966229,4936.4549303189015,2
regenbond_lp_injection,0.0,52,8,debt_outstanding_usd,91889.37056054857,65514.30508307209,91889.37056054857,118264.43603802506,2
regenbond_lp_injection,0.0,52,8,expected_cash_return_coverage,0.133663376,0.1305346808,0.133663376,0.13679207120000003,2
regenbond_lp_injection,0.0,52,8,expected_verified_report_exposure,323.01443979463187,307.6994838407059,323.01443979463187,338.32939574855783,2
regenbond_lp_injection,0.0,52,8,expected_voucher_return_coverage,0.5855509125752646,0.5810007635212772,0.5855509125752646,0.590101061629252,2
regenbond_lp_injection,0.0,52,8,fee_pool_cumulative_usd,3629.7028275996004,3185.956074065014,3629.7028275996004,4073.449581134186,2
regenbond_lp_injection,0.0,52,8,household_cash_stress_ratio,0.248,0.24799999999999997,0.248,0.248,2
regenbond_lp_injection,0.0,52,8,loan_issuance_volume_usd,0.0,0.0,0.0,0.0,2
regenbond_lp_injection,0.0,52,8,potential_avg_degree,28.92,28.4664,28.92,29.3736,2
regenbond_lp_injection,0.0,52,8,potential_largest_component_share,0.992,0.9919999999999999,0.992,0.992,2
regenbond_lp_injection,0.0,52,8,realized_avg_degree,9.032,8.7224,9.032,9.3416,2
regenbond_lp_injection,0.0,52,8,realized_largest_component_share,0.992,0.9919999999999999,0.992,0.992,2
regenbond_lp_injection,0.0,52,8,repayment_volume_usd,11865.615712797382,10544.493475334053,11865.615712797382,13186.73795026071,2
regenbond_lp_injection,0.0,52,8,route_success_rate_tick,0.9400105708245243,0.9121828752642706,0.9400105708245243,0.967838266384778,2
regenbond_lp_injection,0.0,52,8,swap_volume_usd_tick,168805.06189842604,145464.4891003819,168805.06189842604,192145.63469647017,2
regenbond_lp_injection,0.0,52,8,transactions_per_tick,252.5,213.35,252.5,291.65,2
regenbond_lp_injection,0.0,52,12,bond_annualized_fee_yield,0.11453111301549547,0.0987753436779796,0.11453111301549547,0.13028688235301134,2
regenbond_lp_injection,0.0,52,12,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
regenbond_lp_injection,0.0,52,12,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
regenbond_lp_injection,0.0,52,12,bond_cumulative_fee_return_usd,10572.102739891889,9117.724031813503,10572.102739891889,12026.481447970276,2
regenbond_lp_injection,0.0,52,12,debt_outstanding_usd,119829.15112644053,70915.54922753306,119829.15112644053,168742.75302534798,2
regenbond_lp_injection,0.0,52,12,expected_cash_return_coverage,0.133663376,0.1305346808,0.133663376,0.13679207120000003,2
regenbond_lp_injection,0.0,52,12,expected_verified_report_exposure,417.7531438036724,397.18201218189574,417.7531438036724,438.3242754254491,2
regenbond_lp_injection,0.0,52,12,expected_voucher_return_coverage,0.5855509125752646,0.5810007635212772,0.5855509125752646,0.590101061629252,2
regenbond_lp_injection,0.0,52,12,fee_pool_cumulative_usd,6487.725064145199,5442.850335839966,6487.725064145199,7532.599792450431,2
regenbond_lp_injection,0.0,52,12,household_cash_stress_ratio,0.24,0.24,0.24,0.24,2
regenbond_lp_injection,0.0,52,12,loan_issuance_volume_usd,12.118225864729498,1.21182258647295,12.118225864729498,23.024629142986043,2
regenbond_lp_injection,0.0,52,12,potential_avg_degree,32.288,31.784,32.288,32.792,2
regenbond_lp_injection,0.0,52,12,potential_largest_component_share,0.992,0.9919999999999999,0.992,0.992,2
regenbond_lp_injection,0.0,52,12,realized_avg_degree,9.911999999999999,9.732,9.911999999999999,10.091999999999999,2
regenbond_lp_injection,0.0,52,12,realized_largest_component_share,0.992,0.9919999999999999,0.992,0.992,2
regenbond_lp_injection,0.0,52,12,repayment_volume_usd,15738.57345132594,14886.847228841405,15738.57345132594,16590.299673810474,2
regenbond_lp_injection,0.0,52,12,route_success_rate_tick,0.9500692027010025,0.9392547078807197,0.9500692027010025,0.9608836975212851,2
regenbond_lp_injection,0.0,52,12,swap_volume_usd_tick,293852.95391743793,210256.01420661522,293852.95391743793,377449.8936282606,2
regenbond_lp_injection,0.0,52,12,transactions_per_tick,230.0,192.2,230.0,267.8,2
regenbond_lp_injection,0.0,52,16,bond_annualized_fee_yield,0.11731292399314264,0.0996195461749392,0.11731292399314264,0.13500630181134604,2
regenbond_lp_injection,0.0,52,16,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
regenbond_lp_injection,0.0,52,16,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
regenbond_lp_injection,0.0,52,16,bond_cumulative_fee_return_usd,14438.51372223294,12260.867221530982,14438.51372223294,16616.160222934897,2
regenbond_lp_injection,0.0,52,16,debt_outstanding_usd,109213.35119727784,68925.20579425376,109213.35119727784,149501.49660030194,2
regenbond_lp_injection,0.0,52,16,expected_cash_return_coverage,0.133663376,0.1305346808,0.133663376,0.13679207120000003,2
regenbond_lp_injection,0.0,52,16,expected_verified_report_exposure,505.44406650075064,470.5540399776795,505.44406650075064,540.3340930238217,2
regenbond_lp_injection,0.0,52,16,expected_voucher_return_coverage,0.5855509125752646,0.5810007635212772,0.5855509125752646,0.590101061629252,2
regenbond_lp_injection,0.0,52,16,fee_pool_cumulative_usd,7692.023222440192,6796.580911791099,7692.023222440192,8587.465533089282,2
regenbond_lp_injection,0.0,52,16,household_cash_stress_ratio,0.264,0.24239999999999998,0.264,0.28559999999999997,2
regenbond_lp_injection,0.0,52,16,loan_issuance_volume_usd,0.0,0.0,0.0,0.0,2
regenbond_lp_injection,0.0,52,16,potential_avg_degree,35.64,35.1432,35.64,36.1368,2
regenbond_lp_injection,0.0,52,16,potential_largest_component_share,0.992,0.9919999999999999,0.992,0.992,2
regenbond_lp_injection,0.0,52,16,realized_avg_degree,10.488,10.2792,10.488,10.6968,2
regenbond_lp_injection,0.0,52,16,realized_largest_component_share,0.992,0.9919999999999999,0.992,0.992,2
regenbond_lp_injection,0.0,52,16,repayment_volume_usd,5395.189692713257,2959.51303891617,5395.189692713257,7830.866346510344,2
regenbond_lp_injection,0.0,52,16,route_success_rate_tick,0.9406636670416197,0.9297806524184477,0.9406636670416197,0.9515466816647918,2
regenbond_lp_injection,0.0,52,16,swap_volume_usd_tick,89368.95745927878,79898.18334559101,89368.95745927878,98839.73157296654,2
regenbond_lp_injection,0.0,52,16,transactions_per_tick,265.0,195.7,265.0,334.3,2
regenbond_lp_injection,0.0,52,20,bond_annualized_fee_yield,0.13196908885168923,0.11683095146236992,0.13196908885168923,0.14710722624100855,2
regenbond_lp_injection,0.0,52,20,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
regenbond_lp_injection,0.0,52,20,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
regenbond_lp_injection,0.0,52,20,bond_cumulative_fee_return_usd,20302.936746413732,17973.9925326723,20302.936746413732,22631.880960155162,2
regenbond_lp_injection,0.0,52,20,debt_outstanding_usd,121325.78381587747,85588.26972616787,121325.78381587747,157063.29790558704,2
regenbond_lp_injection,0.0,52,20,expected_cash_return_coverage,0.133663376,0.1305346808,0.133663376,0.13679207120000003,2
regenbond_lp_injection,0.0,52,20,expected_verified_report_exposure,583.9942892891377,553.8271499292103,583.9942892891377,614.1614286490651,2
regenbond_lp_injection,0.0,52,20,expected_voucher_return_coverage,0.5855509125752646,0.5810007635212772,0.5855509125752646,0.590101061629252,2
regenbond_lp_injection,0.0,52,20,fee_pool_cumulative_usd,9287.96027915663,8113.620258350224,9287.96027915663,10462.300299963035,2
regenbond_lp_injection,0.0,52,20,household_cash_stress_ratio,0.264,0.25680000000000003,0.264,0.27120000000000005,2
regenbond_lp_injection,0.0,52,20,loan_issuance_volume_usd,235.39062226920032,78.47324464344867,235.39062226920032,392.307999894952,2
regenbond_lp_injection,0.0,52,20,potential_avg_degree,38.855999999999995,38.5608,38.855999999999995,39.151199999999996,2
regenbond_lp_injection,0.0,52,20,potential_largest_component_share,0.992,0.9919999999999999,0.992,0.992,2
regenbond_lp_injection,0.0,52,20,realized_avg_degree,10.752,10.651200000000001,10.752,10.8528,2
regenbond_lp_injection,0.0,52,20,realized_largest_component_share,0.992,0.9919999999999999,0.992,0.992,2
regenbond_lp_injection,0.0,52,20,repayment_volume_usd,5480.59390982543,3443.8504540457784,5480.59390982543,7517.337365605082,2
regenbond_lp_injection,0.0,52,20,route_success_rate_tick,0.9788845331432645,0.9783232359230221,0.9788845331432645,0.9794458303635067,2
regenbond_lp_injection,0.0,52,20,swap_volume_usd_tick,240116.5167124677,131540.40234134064,240116.5167124677,348692.6310835948,2
regenbond_lp_injection,0.0,52,20,transactions_per_tick,297.5,291.65,297.5,303.35,2
regenbond_lp_injection,0.0,52,24,bond_annualized_fee_yield,0.15752950549571904,0.11561036775037448,0.15752950549571904,0.1994486432410636,2
regenbond_lp_injection,0.0,52,24,bond_coupon_coverage_ratio,1.0,1.0,1.0,1.0,2
regenbond_lp_injection,0.0,52,24,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,2
regenbond_lp_injection,0.0,52,24,bond_cumulative_fee_return_usd,29082.37024536352,21343.452507761445,29082.37024536352,36821.287982965594,2
regenbond_lp_injection,0.0,52,24,debt_outstanding_usd,134924.1386114255,95139.28268441693,134924.1386114255,174708.99453843408,2
regenbond_lp_injection,0.0,52,24,expected_cash_return_coverage,0.133663376,0.1305346808,0.133663376,0.13679207120000003,2
regenbond_lp_injection,0.0,52,24,expected_verified_report_exposure,637.8534992794159,612.8756622848038,637.8534992794159,662.8313362740282,2
regenbond_lp_injection,0.0,52,24,expected_voucher_return_coverage,0.5855509125752646,0.5810007635212772,0.5855509125752646,0.590101061629252,2
regenbond_lp_injection,0.0,52,24,fee_pool_cumulative_usd,11365.148116767314,10226.103127865896,11365.148116767314,12504.19310566873,2
regenbond_lp_injection,0.0,52,24,household_cash_stress_ratio,0.252,0.24839999999999998,0.252,0.2556,2
regenbond_lp_injection,0.0,52,24,loan_issuance_volume_usd,99.4408180733453,9.94408180733453,99.4408180733453,188.93755433935607,2
regenbond_lp_injection,0.0,52,24,potential_avg_degree,41.616,41.4144,41.616,41.817600000000006,2
regenbond_lp_injection,0.0,52,24,potential_largest_component_share,0.992,0.9919999999999999,0.992,0.992,2
