scenario,coupon_target_annual,bond_term_ticks,tick,metric,mean,p05,p50,p95,n
regenbond_lp_injection,0.06,260,78,expected_cash_return_coverage,0.13285249333333335,0.1304852832,0.131831208,0.1359346032,3
regenbond_lp_injection,0.06,260,78,expected_verified_report_exposure,1107.1117199480082,1080.753061980274,1095.9057585795588,1141.314550873657,3
regenbond_lp_injection,0.06,260,78,expected_voucher_return_coverage,0.590488240148629,0.5859177889044644,0.5863269363717228,0.597971604036628,3
regenbond_lp_injection,0.06,260,78,fee_pool_cumulative_usd,26788.359097616263,23039.11952556281,25311.135054832077,31571.655499618635,3
regenbond_lp_injection,0.06,260,78,household_cash_stress_ratio,0.2906666666666667,0.27440000000000003,0.296,0.30319999999999997,3
regenbond_lp_injection,0.06,260,78,loan_issuance_volume_usd,73.3403721356746,59.384137454622525,60.049690208584124,96.60008416568999,3
regenbond_lp_injection,0.06,260,78,potential_avg_degree,47.04,46.790400000000005,46.848,47.424,3
regenbond_lp_injection,0.06,260,78,potential_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,78,realized_avg_degree,11.856,11.638399999999999,11.84,12.0848,3
regenbond_lp_injection,0.06,260,78,realized_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,78,repayment_volume_usd,3428.4025841059206,2102.5584219430443,2398.2657016975913,5475.342563954627,3
regenbond_lp_injection,0.06,260,78,route_success_rate_tick,0.8843218134522483,0.8599632107023412,0.8896321070234113,0.9049632107023411,3
regenbond_lp_injection,0.06,260,78,swap_volume_usd_tick,67603.39906217474,58983.45565079875,59118.088782070015,82163.05966962405,3
regenbond_lp_injection,0.06,260,78,transactions_per_tick,360.0,355.1,356.0,367.7,3
regenbond_lp_injection,0.06,260,91,bond_annualized_fee_yield,0.18425518785557116,0.1399111773155111,0.18219523383332553,0.2300411662112031,3
regenbond_lp_injection,0.06,260,91,bond_coupon_coverage_ratio,3.070919797592852,2.3318529552585185,3.036587230555426,3.834019436853385,3
