scenario,run,seed,coupon_target_annual,bond_term_ticks,tick,num_pools,num_assets,transactions_per_tick,swap_volume_usd_tick,route_success_rate_tick,repayment_volume_usd,loan_issuance_volume_usd,debt_outstanding_usd,fee_pool_cumulative_usd,fee_clc_cumulative_usd,claims_unpaid_usd_tick,household_cash_stress_ratio,stable_liquidity_leakage_ratio_tick,expected_cash_return_coverage,expected_voucher_return_coverage,expected_verified_report_exposure,strong_pool_share,moderate_pool_share,weak_pool_share,potential_nodes,potential_edges,potential_component_count,potential_largest_component_share,potential_avg_degree,potential_edge_top_share,potential_edge_hhi,realized_nodes,realized_edges,realized_component_count,realized_largest_component_share,realized_avg_degree,realized_edge_top_share,realized_edge_hhi
regenbond_lp_injection,2,503,0.06,260,156,125,127,345,82280.80915311062,0.9861111111111112,8103.379926189433,18.538951554318878,162624.90521709836,55978.04458526518,55978.04458526518,0.0,0.224,0.05269769759088825,0.130335736,0.5858723280747691,1485.7471757245685,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.0029408004091548397,0.0009946534007848969,125,743,2,0.992,11.888,0.02039078393338695,0.005738177610372668
regenbond_lp_injection,2,503,0.06,260,169,125,127,327,64480.834110684016,0.9036544850498339,5711.886686177215,0.0,151207.96189197354,58842.612326953,58842.612326953,0.0,0.264,6.7793522854191e-05,0.130335736,0.5858723280747691,1529.890088908289,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.0029284441049146934,0.0010041936074381137,125,745,2,0.992,11.92,0.019752062508184558,0.005738955088303501
regenbond_lp_injection,2,503,0.06,260,182,125,127,364,90593.66310273128,0.9295302013422819,1488.3154703389894,22.364972028858972,162840.25738325165,63094.423361573165,63094.423361573165,0.0,0.264,7.165593028984843e-05,0.130335736,0.5858723280747691,1571.736767138598,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.0028000509100165457,0.0009987778064660937,125,751,2,0.992,12.016,0.019869154349406348,0.005789194384069986
regenbond_lp_injection,2,503,0.06,260,195,125,127,319,63222.04868850648,0.93,8680.772720151215,34.30698950986707,143762.28571318038,66138.37220298724,66138.37220298724,0.0,0.32,2.3172494537308763e-05,0.130335736,0.5858723280747691,1614.4338326018767,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.0030247238295633876,0.0009794050640862626,125,752,2,0.992,12.032,0.019451015733543613,0.005805069817661566
regenbond_lp_injection,2,503,0.06,260,208,125,127,344,63491.39551935232,0.9496402877697842,5464.1611748278,0.0,111925.2805270147,68510.95971301167,68510.95971301167,0.0,0.24,0.05027477557248216,0.130335736,0.5858723280747691,1655.4659078127006,0.224,0.184,0.592,125,2899,2,0.992,46.384,0.0030588835075197555,0.0010120579503648133,125,756,2,0.992,12.096,0.019059297538757992,0.005823555761612679
regenbond_lp_injection,2,503,0.06,260,221,125,127,356,85868.91038179118,0.9528619528619529,3122.5227397692006,73.30215462575738,128554.36017149915,71040.17662563999,71040.17662563999,0.0,0.256,8.438701272199898e-05,0.130335736,0.5858723280747691,1692.7981725562036,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.003074274471224791,0.0010203627359585046,125,759,2,0.992,12.144,0.018481707216901316,0.005839052631723521
regenbond_lp_injection,2,503,0.06,260,234,125,127,373,63654.34408334828,0.9331103678929766,4070.9328904658314,65.38802813910475,136244.20436886,73479.53178604513,73479.53178604513,0.0,0.28,4.6115057404642015e-05,0.130335736,0.5858723280747691,1730.2230443818146,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.0032134470399209,0.0010177000187323528,125,760,2,0.992,12.16,0.017809659266588337,0.0058501959461064275
regenbond_lp_injection,2,503,0.06,260,247,125,127,348,53826.35557381096,0.9163879598662207,1187.9438091810584,125.51263058245996,131827.0755113527,75419.03957002124,75419.03957002124,0.0,0.264,8.18907063123808e-05,0.130335736,0.5858723280747691,1762.8011762012422,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.0033059875107138486,0.0010259837164046856,125,761,2,0.992,12.176,0.017548477669562166,0.005869449366988919
regenbond_lp_injection,2,503,0.06,260,260,125,127,374,117907.77415223363,0.9767441860465116,4710.890422549975,89.97039583526478,118838.93898109702,77505.9993983881,77505.9993983881,0.0,0.224,0.0493370862993467,0.130335736,0.5858723280747691,1792.2737855940165,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.003477396920019871,0.0010167085824900196,125,761,2,0.992,12.176,0.016999805398793474,0.005881028658869304
regenbond_lp_injection,3,504,0.06,260,13,125,127,279,47890.45015824859,0.9558011049723757,7562.073109182589,150.31643122821444,84672.239188274,5121.813966937823,5121.813966937823,0.0,0.256,0.00019652777893527687,0.136390536,0.5992654559993952,402.3315640096525,0.216,0.24,0.544,125,2018,2,0.992,32.288,0.0029989094874591058,0.0008996431157976856,125,646,2,0.992,10.336,0.017529215358931552,0.0037224673286863747
